76.60 , 3.06 , 60.00
76.70 , 3.06 , 58.00
76.80 , 3.06 , 58.00
76.90 , 3.06 , 58.00
77.00 , 3.06 , 59.00
77.10 , 3.06 , 62.00
77.20 , 3.06 , 63.00
77.30 , 3.06 , 64.00
77.40 , 3.06 , 63.00
77.50 , 3.06 , 61.00
77.60 , 3.06 , 61.00
77.70 , 3.06 , 60.00
77.80 , 3.06 , 60.00
77.90 , 3.06 , 60.00
78.00 , 3.06 , 61.00
78.10 , 3.06 , 60.00
78.20 , 3.06 , 61.00
78.30 , 3.06 , 61.00
78.40 , -4.08 , -52.00
78.50 , -4.08 , -70.00
78.60 , -4.08 , -78.00
78.70 , -4.08 , -86.00
78.80 , -4.08 , -88.00
78.90 , -4.08 , -92.00
79.00 , -4.08 , -94.00
79.10 , -4.08 , -92.00
79.20 , -4.08 , -89.00
79.30 , -4.08 , -88.00
79.40 , -4.08 , -90.00
79.50 , -4.08 , -93.00
79.60 , -4.08 , -94.00
79.70 , -4.08 , -91.00
79.80 , -4.08 , -87.00
79.90 , -4.08 , -86.00
80.00 , -4.08 , -86.00
80.10 , -4.08 , -87.00
80.20 , -4.08 , -90.00
80.30 , -4.08 , -90.00
80.40 , -4.08 , -90.00
80.50 , -4.08 , -88.00
80.60 , -4.08 , -85.00
80.70 , -4.08 , -86.00
80.80 , -4.08 , -88.00
80.90 , -4.08 , -87.00
81.00 , -4.08 , -88.00
81.10 , -4.08 , -86.00
81.20 , -4.08 , -85.00
81.30 , -4.08 , -84.00
81.40 , -4.08 , -87.00
81.50 , -4.08 , -87.00
81.60 , -4.08 , -91.00
81.70 , -4.08 , -90.00
81.80 , -4.08 , -88.00
81.90 , -4.08 , -88.00
82.00 , -4.08 , -87.00
82.10 , -4.08 , -88.00
82.20 , -4.08 , -90.00
82.30 , -4.08 , -90.00
82.40 , -4.08 , -88.00
82.50 , -4.08 , -87.00
82.60 , -4.08 , -85.00
82.70 , -4.08 , -84.00
82.80 , -4.08 , -87.00
82.90 , -4.08 , -88.00
83.00 , -4.08 , -88.00
83.10 , -4.08 , -87.00
83.20 , -4.08 , -86.00
83.30 , -4.08 , -84.00
83.40 , -4.08 , -84.00
83.50 , -4.08 , -84.00
83.60 , -4.08 , -86.00
83.70 , -4.08 , -86.00
83.80 , -4.08 , -84.00
83.90 , -4.08 , -82.00
84.00 , -4.08 , -81.00
